0.74	686.00	245.00	220.50	3.50	3	0.10	2	10.46
0.74	686.00	245.00	220.50	3.50	4	0.10	2	10.32
0.74	686.00	245.00	220.50	3.50	5	0.10	2	10.45
0.71	710.50	269.50	220.50	3.50	2	0.10	2	10.64
0.71	710.50	269.50	220.50	3.50	3	0.10	2	10.72
0.71	710.50	269.50	220.50	3.50	4	0.10	2	10.55
0.71	710.50	269.50	220.50	3.50	5	0.10	2	10.68
0.69	735.00	294.00	220.50	3.50	2	0.10	2	11.45
0.69	735.00	294.00	220.50	3.50	3	0.10	2	11.46
0.69	735.00	294.00	220.50	3.50	4	0.10	2	11.32
0.69	735.00	294.00	220.50	3.50	5	0.10	2	11.49
0.66	759.50	318.50	220.50	3.50	2	0.10	2	11.45
0.66	759.50	318.50	220.50	3.50	3	0.10	2	11.42
0.66	759.50	318.50	220.50	3.50	4	0.10	2	11.33
0.66	759.50	318.50	220.50	3.50	5	0.10	2	11.43
0.64	784.00	343.00	220.50	3.50	2	0.10	2	15.41
0.64	784.00	343.00	220.50	3.50	3	0.10	2	15.18
0.64	784.00	343.00	220.50	3.50	4	0.10	2	15.34
0.64	784.00	343.00	220.50	3.50	5	0.10	2	15.19
0.62	808.50	367.50	220.50	3.50	2	0.10	2	12.88
0.62	808.50	367.50	220.50	3.50	3	0.10	2	13.00
0.62	808.50	367.50	220.50	3.50	4	0.10	2	12.97
0.62	808.50	367.50	220.50	3.50	5	0.10	2	13.04
0.98	514.50	294.00	110.25	7.00	2	0.10	3	24.28
0.98	514.50	294.00	110.25	7.00	3	0.10	3	24.40
0.98	514.50	294.00	110.25	7.00	4	0.10	3	24.11
0.98	514.50	294.00	110.25	7.00	5	0.10	3	24.35
0.90	563.50	318.50	122.50	7.00	2	0.10	3	28.07
0.90	563.50	318.50	122.50	7.00	3	0.10	3	29.01
0.90	563.50	318.50	122.50	7.00	4	0.10	3	29.62
0.90	563.50	318.50	122.50	7.00	5	0.10	3	29.05
0.86	588.00	294.00	147.00	7.00	2	0.10	3	25.41
0.86	588.00	294.00	147.00	7.00	3	0.10	3	26.47
0.86	588.00	294.00	147.00	7.00	4	0.10	3	26.89
0.86	588.00	294.00	147.00	7.00	5	0.10	3	26.46
0.82	612.50	318.50	147.00	7.00	2	0.10	3	22.93
0.82	612.50	318.50	147.00	7.00	3	0.10	3	23.84
0.82	612.50	318.50	147.00	7.00	4	0.10	3	24.17
0.82	612.50	318.50	147.00	7.00	5	0.10	3	23.87
0.79	637.00	343.00	147.00	7.00	2	0.10	3	35.78
0.79	637.00	343.00	147.00	7.00	3	0.10	3	35.48
0.79	637.00	343.00	147.00	7.00	4	0.10	3	36.97
0.79	637.00	343.00	147.00	7.00	5	0.10	3	36.70
0.76	661.50	416.50	122.50	7.00	2	0.10	3	32.52
0.76	661.50	416.50	122.50	7.00	3	0.10	3	33.28
0.76	661.50	416.50	122.50	7.00	4	0.10	3	32.33
0.76	661.50	416.50	122.50	7.00	5	0.10	3	33.24
0.74	686.00	245.00	220.50	3.50	2	0.10	3	10.39
0.74	686.00	245.00	220.50	3.50	3	0.10	3	10.34
0.74	686.00	245.00	220.50	3.50	4	0.10	3	10.35
0.74	686.00	245.00	220.50	3.50	5	0.10	3	10.38
0.71	710.50	269.50	220.50	3.50	2	0.10	3	10.77
0.71	710.50	269.50	220.50	3.50	3	0.10	3	10.68
0.71	710.50	269.50	220.50	3.50	4	0.10	3	10.68
0.71	710.50	269.50	220.50	3.50	5	0.10	3	10.70
0.69	735.00	294.00	220.50	3.50	2	0.10	3	11.22
0.69	735.00	294.00	220.50	3.50	3	0.10	3	11.16
0.69	735.00	294.00	220.50	3.50	4	0.10	3	11.10
0.69	735.00	294.00	220.50	3.50	5	0.10	3	11.14
0.66	759.50	318.50	220.50	3.50	2	0.10	3	11.59
0.66	759.50	318.50	220.50	3.50	3	0.10	3	11.60
0.66	759.50	318.50	220.50	3.50	4	0.10	3	11.53
0.66	759.50	318.50	220.50	3.50	5	0.10	3	11.61
0.64	784.00	343.00	220.50	3.50	2	0.10	3	15.16
0.64	784.00	343.00	220.50	3.50	3	0.10	3	15.36
0.64	784.00	343.00	220.50	3.50	4	0.10	3	15.12
0.64	784.00	343.00	220.50	3.50	5	0.10	3	15.36
0.62	808.50	367.50	220.50	3.50	2	0.10	3	12.68
0.62	808.50	367.50	220.50	3.50	3	0.10	3	12.63
0.62	808.50	367.50	220.50	3.50	4	0.10	3	12.71
0.62	808.50	367.50	220.50	3.50	5	0.10	3	12.73
0.98	514.50	294.00	110.25	7.00	2	0.10	4	24.38
0.98	514.50	294.00	110.25	7.00	3	0.10	4	24.23
0.98	514.50	294.00	110.25	7.00	4	0.10	4	24.04
0.98	514.50	294.00	110.25	7.00	5	0.10	4	24.32
0.90	563.50	318.50	122.50	7.00	2	0.10	4	29.06
0.90	563.50	318.50	122.50	7.00	3	0.10	4	28.05
0.90	563.50	318.50	122.50	7.00	4	0.10	4	28.86
0.90	563.50	318.50	122.50	7.00	5	0.10	4	29.79
0.86	588.00	294.00	147.00	7.00	2	0.10	4	26.44
0.86	588.00	294.00	147.00	7.00	3	0.10	4	25.37
0.86	588.00	294.00	147.00	7.00	4	0.10	4	26.33
0.86	588.00	294.00	147.00	7.00	5	0.10	4	27.03
0.82	612.50	318.50	147.00	7.00	2	0.10	4	23.80
0.82	612.50	318.50	147.00	7.00	3	0.10	4	22.80
0.82	612.50	318.50	147.00	7.00	4	0.10	4	23.59
0.82	612.50	318.50	147.00	7.00	5	0.10	4	24.24
0.79	637.00	343.00	147.00	7.00	2	0.10	4	36.86
0.79	637.00	343.00	147.00	7.00	3	0.10	4	35.89
0.79	637.00	343.00	147.00	7.00	4	0.10	4	35.45
0.79	637.00	343.00	147.00	7.00	5	0.10	4	37.10
0.76	661.50	416.50	122.50	7.00	2	0.10	4	33.08
0.76	661.50	416.50	122.50	7.00	3	0.10	4	32.38
0.76	661.50	416.50	122.50	7.00	4	0.10	4	33.09
0.76	661.50	416.50	122.50	7.00	5	0.10	4	32.31
0.74	686.00	245.00	220.50	3.50	2	0.10	4	10.08
0.74	686.00	245.00	220.50	3.50	3	0.10	4	10.15
0.74	686.00	245.00	220.50	3.50	4	0.10	4	10.07
0.74	686.00	245.00	220.50	3.50	5	0.10	4	10.14
0.71	710.50	269.50	220.50	3.50	2	0.10	4	10.66
0.71	710.50	269.50	220.50	3.50	3	0.10	4	10.68
0.71	710.50	269.50	220.50	3.50	4	0.10	4	10.53
0.71	710.50	269.50	220.50	3.50	5	0.10	4	10.72
0.69	735.00	294.00	220.50	3.50	2	0.10	4	11.18
0.69	735.00	294.00	220.50	3.50	3	0.10	4	11.22
0.69	735.00	294.00	220.50	3.50	4	0.10	4	11.07
0.69	735.00	294.00	220.50	3.50	5	0.10	4	11.20
0.66	759.50	318.50	220.50	3.50	2	0.10	4	11.44
0.66	759.50	318.50	220.50	3.50	3	0.10	4	11.42
0.66	759.50	318.50	220.50	3.50	4	0.10	4	11.33
0.66	759.50	318.50	220.50	3.50	5	0.10	4	11.43
0.64	784.00	343.00	220.50	3.50	2	0.10	4	15.40
0.64	784.00	343.00	220.50	3.50	3	0.10	4	15.19
0.64	784.00	343.00	220.50	3.50	4	0.10	4	15.32
0.64	784.00	343.00	220.50	3.50	5	0.10	4	15.16
0.62	808.50	367.50	220.50	3.50	2	0.10	4	12.85
0.62	808.50	367.50	220.50	3.50	3	0.10	4	13.04
0.62	808.50	367.50	220.50	3.50	4	0.10	4	13.00
0.62	808.50	367.50	220.50	3.50	5	0.10	4	13.00
0.98	514.50	294.00	110.25	7.00	2	0.10	5	24.35
0.98	514.50	294.00	110.25	7.00	3	0.10	5	24.33
0.98	514.50	294.00	110.25	7.00	4	0.10	5	24.03
0.98	514.50	294.00	110.25	7.00	5	0.10	5	24.26
0.90	563.50	318.50	122.50	7.00	2	0.10	5	29.83
0.90	563.50	318.50	122.50	7.00	3	0.10	5	29.08
0.90	563.50	318.50	122.50	7.00	4	0.10	5	28.03
0.90	563.50	318.50	122.50	7.00	5	0.10	5	29.02
0.86	588.00	294.00	147.00	7.00	2	0.10	5	27.03
0.86	588.00	294.00	147.00	7.00	3	0.10	5	26.45
0.86	588.00	294.00	147.00	7.00	4	0.10	5	25.36
0.86	588.00	294.00	147.00	7.00	5	0.10	5	26.45
0.82	612.50	318.50	147.00	7.00	2	0.10	5	24.37
0.82	612.50	318.50	147.00	7.00	3	0.10	5	23.89
0.82	612.50	318.50	147.00	7.00	4	0.10	5	22.89
0.82	612.50	318.50	147.00	7.00	5	0.10	5	23.86
0.79	637.00	343.00	147.00	7.00	2	0.10	5	37.03
0.79	637.00	343.00	147.00	7.00	3	0.10	5	36.71
0.79	637.00	343.00	147.00	7.00	4	0.10	5	36.77
0.79	637.00	343.00	147.00	7.00	5	0.10	5	35.48
0.76	661.50	416.50	122.50	7.00	2	0.10	5	32.31
0.76	661.50	416.50	122.50	7.00	3	0.10	5	33.21
0.76	661.50	416.50	122.50	7.00	4	0.10	5	32.46
0.76	661.50	416.50	122.50	7.00	5	0.10	5	33.27
0.74	686.00	245.00	220.50	3.50	2	0.10	5	10.47
0.74	686.00	245.00	220.50	3.50	3	0.10	5	10.37
0.74	686.00	245.00	220.50	3.50	4	0.10	5	10.34
0.74	686.00	245.00	220.50	3.50	5	0.10	5	10.39
0.71	710.50	269.50	220.50	3.50	2	0.10	5	10.78
0.71	710.50	269.50	220.50	3.50	3	0.10	5	10.70
0.71	710.50	269.50	220.50	3.50	4	0.10	5	10.67
0.71	710.50	269.50	220.50	3.50	5	0.10	5	13.69
0.69	735.00	294.00	220.50	3.50	2	0.10	5	11.21
0.69	735.00	294.00	220.50	3.50	3	0.10	5	11.14
0.69	735.00	294.00	220.50	3.50	4	0.10	5	11.11
0.69	735.00	294.00	220.50	3.50	5	0.10	5	11.16
0.66	759.50	318.50	220.50	3.50	2	0.10	5	11.38
0.66	759.50	318.50	220.50	3.50	3	0.10	5	11.34
0.66	759.50	318.50	220.50	3.50	4	0.10	5	11.22
0.66	759.50	318.50	220.50	3.50	5	0.10	5	11.34
0.64	784.00	343.00	220.50	3.50	2	0.10	5	15.16
0.64	784.00	343.00	220.50	3.50	3	0.10	5	15.37
0.64	784.00	343.00	220.50	3.50	4	0.10	5	15.12
0.64	784.00	343.00	220.50	3.50	5	0.10	5	15.36
0.62	808.50	367.50	220.50	3.50	2	0.10	5	12.59
0.62	808.50	367.50	220.50	3.50	3	0.10	5	12.74
0.62	808.50	367.50	220.50	3.50	4	0.10	5	12.80
0.62	808.50	367.50	220.50	3.50	5	0.10	5	12.62
0.98	514.50	294.00	110.25	7.00	2	0.25	1	28.15
0.98	514.50	294.00	110.25	7.00	3	0.25	1	28.15
0.98	514.50	294.00	110.25	7.00	4	0.25	1	28.37
0.98	514.50	294.00	110.25	7.00	5	0.25	1	28.41
0.90	563.50	318.50	122.50	7.00	2	0.25	1	32.68
0.90	563.50	318.50	122.50	7.00	3	0.25	1	33.48
0.90	563.50	318.50	122.50	7.00	4	0.25	1	32.84
0.90	563.50	318.50	122.50	7.00	5	0.25	1	32.00
0.86	588.00	294.00	147.00	7.00	2	0.25	1	29.54
0.86	588.00	294.00	147.00	7.00	3	0.25	1	30.05
0.86	588.00	294.00	147.00	7.00	4	0.25	1	29.60
0.86	588.00	294.00	147.00	7.00	5	0.25	1	28.66
0.82	612.50	318.50	147.00	7.00	2	0.25	1	26.84
0.82	612.50	318.50	147.00	7.00	3	0.25	1	27.27
0.82	612.50	318.50	147.00	7.00	4	0.25	1	26.97
0.82	612.50	318.50	147.00	7.00	5	0.25	1	26.19
0.79	637.00	343.00	147.00	7.00	2	0.25	1	38.67
0.79	637.00	343.00	147.00	7.00	3	0.25	1	40.03
0.79	637.00	343.00	147.00	7.00	4	0.25	1	39.86
0.79	637.00	343.00	147.00	7.00	5	0.25	1	39.04
0.76	661.50	416.50	122.50	7.00	2	0.25	1	36.96
0.76	661.50	416.50	122.50	7.00	3	0.25	1	36.13
0.76	661.50	416.50	122.50	7.00	4	0.25	1	36.91
0.76	661.50	416.50	122.50	7.00	5	0.25	1	36.43
0.74	686.00	245.00	220.50	3.50	2	0.25	1	12.43
0.74	686.00	245.00	220.50	3.50	3	0.25	1	12.50
0.74	686.00	245.00	220.50	3.50	4	0.25	1	12.41
0.74	686.00	245.00	220.50	3.50	5	0.25	1	12.45
0.71	710.50	269.50	220.50	3.50	2	0.25	1	12.57
0.71	710.50	269.50	220.50	3.50	3	0.25	1	12.65
0.71	710.50	269.50	220.50	3.50	4	0.25	1	12.57
0.71	710.50	269.50	220.50	3.50	5	0.25	1	12.63
0.69	735.00	294.00	220.50	3.50	2	0.25	1	12.78
0.69	735.00	294.00	220.50	3.50	3	0.25	1	12.93
0.69	735.00	294.00	220.50	3.50	4	0.25	1	12.73
0.69	735.00	294.00	220.50	3.50	5	0.25	1	12.72
0.66	759.50	318.50	220.50	3.50	2	0.25	1	13.17
0.66	759.50	318.50	220.50	3.50	3	0.25	1	13.18
0.66	759.50	318.50	220.50	3.50	4	0.25	1	13.17
0.66	759.50	318.50	220.50	3.50	5	0.25	1	13.18
0.64	784.00	343.00	220.50	3.50	2	0.25	1	17.50
0.64	784.00	343.00	220.50	3.50	3	0.25	1	17.35
0.64	784.00	343.00	220.50	3.50	4	0.25	1	17.52
0.64	784.00	343.00	220.50	3.50	5	0.25	1	17.37
0.62	808.50	367.50	220.50	3.50	2	0.25	1	15.09
0.62	808.50	367.50	220.50	3.50	3	0.25	1	15.12
0.62	808.50	367.50	220.50	3.50	4	0.25	1	15.08
0.62	808.50	367.50	220.50	3.50	5	0.25	1	15.16
0.98	514.50	294.00	110.25	7.00	2	0.25	2	28.67
0.98	514.50	294.00	110.25	7.00	3	0.25	2	28.57
0.98	514.50	294.00	110.25	7.00	4	0.25	2	28.18
0.98	514.50	294.00	110.25	7.00	5	0.25	2	28.60
0.90	563.50	318.50	122.50	7.00	2	0.25	2	32.46
0.90	563.50	318.50	122.50	7.00	3	0.25	2	33.27
0.90	563.50	318.50	122.50	7.00	4	0.25	2	32.33
0.90	563.50	318.50	122.50	7.00	5	0.25	2	31.66
0.86	588.00	294.00	147.00	7.00	2	0.25	2	29.34
0.86	588.00	294.00	147.00	7.00	3	0.25	2	29.87
0.86	588.00	294.00	147.00	7.00	4	0.25	2	29.27
0.86	588.00	294.00	147.00	7.00	5	0.25	2	28.40
0.82	612.50	318.50	147.00	7.00	2	0.25	2	25.74
0.82	612.50	318.50	147.00	7.00	3	0.25	2	25.98
0.82	612.50	318.50	147.00	7.00	4	0.25	2	25.38
0.82	612.50	318.50	147.00	7.00	5	0.25	2	24.94
0.79	637.00	343.00	147.00	7.00	2	0.25	2	38.57
0.79	637.00	343.00	147.00	7.00	3	0.25	2	40.19
0.79	637.00	343.00	147.00	7.00	4	0.25	2	39.97
0.79	637.00	343.00	147.00	7.00	5	0.25	2	38.98
0.76	661.50	416.50	122.50	7.00	2	0.25	2	36.95
0.76	661.50	416.50	122.50	7.00	3	0.25	2	36.28
0.76	661.50	416.50	122.50	7.00	4	0.25	2	36.86
0.76	661.50	416.50	122.50	7.00	5	0.25	2	36.45
0.74	686.00	245.00	220.50	3.50	2	0.25	2	12.35
0.74	686.00	245.00	220.50	3.50	3	0.25	2	12.45
0.74	686.00	245.00	220.50	3.50	4	0.25	2	12.16
0.74	686.00	245.00	220.50	3.50	5	0.25	2	12.30
0.71	710.50	269.50	220.50	3.50	2	0.25	2	12.33
0.71	710.50	269.50	220.50	3.50	3	0.25	2	12.29
0.71	710.50	269.50	220.50	3.50	4	0.25	2	12.20
0.71	710.50	269.50	220.50	3.50	5	0.25	2	12.49
0.69	735.00	294.00	220.50	3.50	2	0.25	2	12.85
0.69	735.00	294.00	220.50	3.50	3	0.25	2	12.87
0.69	735.00	294.00	220.50	3.50	4	0.25	2	12.73
0.69	735.00	294.00	220.50	3.50	5	0.25	2	12.95
0.66	759.50	318.50	220.50	3.50	2	0.25	2	13.05
0.66	759.50	318.50	220.50	3.50	3	0.25	2	12.93
0.66	759.50	318.50	220.50	3.50	4	0.25	2	12.77
0.66	759.50	318.50	220.50	3.50	5	0.25	2	13.00
0.64	784.00	343.00	220.50	3.50	2	0.25	2	17.14
0.64	784.00	343.00	220.50	3.50	3	0.25	2	16.84
0.64	784.00	343.00	220.50	3.50	4	0.25	2	17.02
0.64	784.00	343.00	220.50	3.50	5	0.25	2	17.11
0.62	808.50	367.50	220.50	3.50	2	0.25	2	14.34
0.62	808.50	367.50	220.50	3.50	3	0.25	2	14.66
0.62	808.50	367.50	220.50	3.50	4	0.25	2	14.60
0.62	808.50	367.50	220.50	3.50	5	0.25	2	14.60
0.98	514.50	294.00	110.25	7.00	2	0.25	3	28.67
0.98	514.50	294.00	110.25	7.00	3	0.25	3	28.56
0.98	514.50	294.00	110.25	7.00	4	0.25	3	28.17
0.98	514.50	294.00	110.25	7.00	5	0.25	3	28.63
0.90	563.50	318.50	122.50	7.00	2	0.25	3	31.63
0.90	563.50	318.50	122.50	7.00	3	0.25	3	32.40
0.90	563.50	318.50	122.50	7.00	4	0.25	3	32.68
0.90	563.50	318.50	122.50	7.00	5	0.25	3	32.29
0.86	588.00	294.00	147.00	7.00	2	0.25	3	28.40
0.86	588.00	294.00	147.00	7.00	3	0.25	3	29.40
0.86	588.00	294.00	147.00	7.00	4	0.25	3	29.43
0.86	588.00	294.00	147.00	7.00	5	0.25	3	29.07
0.82	612.50	318.50	147.00	7.00	2	0.25	3	24.70
0.82	612.50	318.50	147.00	7.00	3	0.25	3	25.48
0.82	612.50	318.50	147.00	7.00	4	0.25	3	25.37
0.82	612.50	318.50	147.00	7.00	5	0.25	3	25.17
0.79	637.00	343.00	147.00	7.00	2	0.25	3	39.04
0.79	637.00	343.00	147.00	7.00	3	0.25	3	38.35
0.79	637.00	343.00	147.00	7.00	4	0.25	3	39.81
0.79	637.00	343.00	147.00	7.00	5	0.25	3	39.83
0.76	661.50	416.50	122.50	7.00	2	0.25	3	35.99
0.76	661.50	416.50	122.50	7.00	3	0.25	3	36.59
0.76	661.50	416.50	122.50	7.00	4	0.25	3	35.64
0.76	661.50	416.50	122.50	7.00	5	0.25	3	36.52
0.74	686.00	245.00	220.50	3.50	2	0.25	3	11.80
0.74	686.00	245.00	220.50	3.50	3	0.25	3	12.03
0.74	686.00	245.00	220.50	3.50	4	0.25	3	11.98
0.74	686.00	245.00	220.50	3.50	5	0.25	3	11.69
0.71	710.50	269.50	220.50	3.50	2	0.25	3	12.41
0.71	710.50	269.50	220.50	3.50	3	0.25	3	12.28
0.71	710.50	269.50	220.50	3.50	4	0.25	3	12.10
0.71	710.50	269.50	220.50	3.50	5	0.25	3	12.19
0.69	735.00	294.00	220.50	3.50	2	0.25	3	12.34
0.69	735.00	294.00	220.50	3.50	3	0.25	3	12.46
0.69	735.00	294.00	220.50	3.50	4	0.25	3	12.31
0.69	735.00	294.00	220.50	3.50	5	0.25	3	12.12
0.66	759.50	318.50	220.50	3.50	2	0.25	3	12.97
0.66	759.50	318.50	220.50	3.50	3	0.25	3	13.01
0.66	759.50	318.50	220.50	3.50	4	0.25	3	12.74
0.66	759.50	318.50	220.50	3.50	5	0.25	3	12.84
0.64	784.00	343.00	220.50	3.50	2	0.25	3	16.83
0.64	784.00	343.00	220.50	3.50	3	0.25	3	16.93
0.64	784.00	343.00	220.50	3.50	4	0.25	3	16.66
0.64	784.00	343.00	220.50	3.50	5	0.25	3	16.86
0.62	808.50	367.50	220.50	3.50	2	0.25	3	13.91
0.62	808.50	367.50	220.50	3.50	3	0.25	3	14.34
0.62	808.50	367.50	220.50	3.50	4	0.25	3	13.95
0.62	808.50	367.50	220.50	3.50	5	0.25	3	13.99
0.98	514.50	294.00	110.25	7.00	2	0.25	4	28.70
0.98	514.50	294.00	110.25	7.00	3	0.25	4	28.55
0.98	514.50	294.00	110.25	7.00	4	0.25	4	28.15
0.98	514.50	294.00	110.25	7.00	5	0.25	4	28.62
0.90	563.50	318.50	122.50	7.00	2	0.25	4	32.67
